Year	ARK_oder_PS	Leg	Latitude	Longitude	Date	HG_stations	Station	EventNumber	Depth	chl_a	chl_a_fracSmall	chl_a_fracLarge	nameslessVar	POC	PON	comments
2010	25	2	78.8352	-1.4428	20/07/2010		211	PS76/211-1	30	1.146						
2010	25	2	78.8352	-1.4428	20/07/2010		211	PS76/211-1	40	0.681				241.78	37.68	
2010	25	2	78.8352	-1.4428	20/07/2010		211	PS76/211-1	75	0.067				92.63	15.69	
2010	25	2	78.8352	-1.4428	20/07/2010		211	PS76/211-1	100	0.049				64.22	10.01	
2010	25	2	78.835	-2.9968	21/07/2010		216	PS76/216-1	5	0.479				163.99	40.23	
2010	25	2	78.835	-2.9968	21/07/2010		216	PS76/216-1	15	0.599				186.76	39.25	
2010	25	2	78.835	-2.9968	21/07/2010		216	PS76/216-1	35	1.158				236.79	43.65	
2010	25	2	78.835	-2.9968	21/07/2010		216	PS76/216-1	50	0.352				129.57	27.47	
2010	25	2	78.835	-2.9968	21/07/2010		216	PS76/216-1	75	0.07				123.27	24.28	
2010	25	2	78.835	-2.9968	21/07/2010		216	PS76/216-1	100	0.011				37.48	9.51	
2010	25	2	78.8332	-3.8948	21/07/2010		220	PS76/220-1	5	1.399				352.4	55.04	
2010	25	2	78.8332	-3.8948	21/07/2010		220	PS76/220-1	20	0.361				83.93	27.58	
2010	25	2	78.8332	-3.8948	21/07/2010		220	PS76/220-1	35	0.114				74.95	18.79	
2010	25	2	78.8332	-3.8948	21/07/2010		220	PS76/220-1	50	0.074				50.86	21.29	
2010	25	2	78.8332	-3.8948	21/07/2010		220	PS76/220-1	70	0.052				86.15	23.56	
2010	25	2	78.8332	-3.8948	21/07/2010		220	PS76/220-1	100	0.027				54.93	12.96	
2010	25	2	78.835	-4.5788	22/07/2010		223	PS76/223-1	10	0.797				111.09	0	
2010	25	2	78.835	-4.5788	22/07/2010		223	PS76/223-1	15	0.321				88.54	29.57	
2010	25	2	78.835	-4.5788	22/07/2010		223	PS76/223-1	25	0.324				74.13	27.93	
2010	25	2	78.835	-4.5788	22/07/2010		223	PS76/223-1	50	0.165				91.4	31.03	
2010	25	2	78.835	-4.5788	22/07/2010		223	PS76/223-1	100	0.006				38.85	10.16	
2010	25	2	78.8348	-4.9322	22/07/2010		224	PS76/224-1	5	1.242				394.8	53.43	
2010	25	2	78.8348	-4.9322	22/07/2010		224	PS76/224-1	12	2.039				150.21	0	
2010	25	2	78.8348	-4.9322	22/07/2010		224	PS76/224-1	15	1.029				130.85	12.46	
2010	25	2	78.8348	-4.9322	22/07/2010		224	PS76/224-1	25	0.287				95.52	0	
2010	25	2	78.8348	-4.9322	22/07/2010		224	PS76/224-1	50	0.065				100.91	18.4	
2010	25	2	78.8348	-4.9322	22/07/2010		224	PS76/224-1	100	0.014				44.74	8.83	
2010	25	2	78.8368	-5.9625	23/07/2010		227	PS76/227-3	5	0.961				219.28	32.7	
2010	25	2	78.8368	-5.9625	23/07/2010		227	PS76/227-3	10	0.624				93.38	0	
2010	25	2	78.8368	-5.9625	23/07/2010		227	PS76/227-3	20	0.256				116.11	22.57	
2010	25	2	78.8368	-5.9625	23/07/2010		227	PS76/227-3	40	0.05				64.96	16.13	
2010	25	2	78.8368	-5.9625	23/07/2010		227	PS76/227-3	75	0.037				77.79	15.59	
2010	25	2	78.8368	-5.9625	23/07/2010		227	PS76/227-3	100	0.026				85.77	18.73	
2010	25	2	78.8287	-7.0498	23/07/2010		229	PS76/229-1	5	1.492				189.35	42.66	
2010	25	2	78.8287	-7.0498	23/07/2010		229	PS76/229-1	10	1.279				152.96	41	
2010	25	2	78.8287	-7.0498	23/07/2010		229	PS76/229-1	15	0.482				79.33	25.81	
2010	25	2	78.8287	-7.0498	23/07/2010		229	PS76/229-1	25	0.28				125.08	30.02	
2010	25	2	78.8287	-7.0498	23/07/2010		229	PS76/229-1	50	0.039				51.34	0	
2010	25	2	78.8287	-7.0498	23/07/2010		229	PS76/229-1	100	0.022				72.95	16.84	
2010	25	2	78.832	-8.006	23/07/2010		231	PS76/231-1	5	0.368				245.42	7.76	
2010	25	2	78.832	-8.006	23/07/2010		231	PS76/231-1	15	1.436				223.5	45	
2010	25	2	78.832	-8.006	23/07/2010		231	PS76/231-1	25	2.539						
2010	25	2	78.832	-8.006	23/07/2010		231	PS76/231-1	30	2.366				150.03	10.83	
2010	25	2	78.832	-8.006	23/07/2010		231	PS76/231-1	50	0.319				53.49	2.25	
2010	25	2	78.832	-8.006	23/07/2010		231	PS76/231-1	100	0.027				51.46	0	
2010	25	2	78.8323	-8.9843	23/07/2010		233	PS76/233-1	5	0.04				85.64	0	
2010	25	2	78.8323	-8.9843	23/07/2010		233	PS76/233-1	15	0.053				65.19	0	
2010	25	2	78.8323	-8.9843	23/07/2010		233	PS76/233-1	35	2.106				128.7	0	
2010	25	2	78.8323	-8.9843	23/07/2010		233	PS76/233-1	45	0.373				147.43	23.44	
2010	25	2	78.8323	-8.9843	23/07/2010		233	PS76/233-1	60	0.065				74.08	12.12	
2010	25	2	78.8323	-8.9843	23/07/2010		233	PS76/233-1	100	0.024				55.43	6.32	
2010	25	2	78.8333	-10.0222	23/07/2010		235	PS76/235-1	5	0.074				116.07	0	
2010	25	2	78.8333	-10.0222	23/07/2010		235	PS76/235-1	15	0				126.67	0	
2010	25	2	78.8333	-10.0222	23/07/2010		235	PS76/235-1	30	0.383				101.25	3.61	
2010	25	2	78.8333	-10.0222	23/07/2010		235	PS76/235-1	40	1.177				128.37	0	
2010	25	2	78.8333	-10.0222	23/07/2010		235	PS76/235-1	60	0.152				104.26	14.4	
2010	25	2	78.8333	-10.0222	23/07/2010		235	PS76/235-1	100	0.037				60.99	0	
2010	25	2	78.8342	-11.0112	23/07/2010		237	PS76/237-1	5	0.043				125.38	0	
2010	25	2	78.8342	-11.0112	23/07/2010		237	PS76/237-1	10	0.071				151.09	0	
2010	25	2	78.8342	-11.0112	23/07/2010		237	PS76/237-1	20	0.357				171.83	0	
2010	25	2	78.8342	-11.0112	23/07/2010		237	PS76/237-1	40	1.9				325.93	0	
2010	25	2	78.8342	-11.0112	23/07/2010		237	PS76/237-1	50	0.539				45.5	0	
2010	25	2	78.8342	-11.0112	23/07/2010		237	PS76/237-1	100	0.045				51.46	5.67	
2010	25	2	78.8403	-11.9727	23/07/2010		239	PS76/239-3	5	0.513				146.4	0	
2010	25	2	78.8403	-11.9727	23/07/2010		239	PS76/239-3	10	0.806				117.18	0	
2010	25	2	78.8403	-11.9727	23/07/2010		239	PS76/239-3	25	0.385				67.83	0	
2010	25	2	78.8403	-11.9727	23/07/2010		239	PS76/239-3	30	0.371				69.16	0	
2010	25	2	78.8403	-11.9727	23/07/2010		239	PS76/239-3	50	0.25				105.82	0	
2010	25	2	78.8403	-11.9727	23/07/2010		239	PS76/239-3	100	0.037				63.93	0	
2011	26	1	75.004	7.984	23/06/2011		3	PS78/003-1	5	0.616						
2011	26	1	75.004	7.984	23/06/2011		3	PS78/003-1	20	0.647						
2011	26	1	75.004	7.984	23/06/2011		3	PS78/003-1	30	0.573						
2011	26	1	75.004	7.984	23/06/2011		3	PS78/003-1	45	0.403						
2011	26	1	75.004	7.984	23/06/2011		3	PS78/003-1	50	0.544						
2011	26	1	75.004	7.984	23/06/2011		3	PS78/003-1	70	0.288						
2011	26	1	78.8332	9.4967	24/06/2011		9	PS78/009-1	3	0.189						
2011	26	1	78.8332	9.4967	24/06/2011		9	PS78/009-1	10	0.544						
2011	26	1	78.8332	9.4967	24/06/2011		9	PS78/009-1	22	2.23						
2011	26	1	78.8332	9.4967	24/06/2011		9	PS78/009-1	30	0.527						
2011	26	1	78.8332	9.4967	24/06/2011		9	PS78/009-1	40	0.141						
2011	26	1	78.8332	9.4967	24/06/2011		9	PS78/009-1	60	0.056						
2011	26	1	78.8327	8.4983	25/06/2011		14	PS78/014-1	5	0.527						
2011	26	1	78.8327	8.4983	25/06/2011		14	PS78/014-1	10	0.541						
2011	26	1	78.8327	8.4983	25/06/2011		14	PS78/014-1	20	0.412						
2011	26	1	78.8327	8.4983	25/06/2011		14	PS78/014-1	32	0.112						
2011	26	1	78.8327	8.4983	25/06/2011		14	PS78/014-1	41	0.15						
2011	26	1	78.8327	8.4983	25/06/2011		14	PS78/014-1	84	0.027						
2011	26	1	78.8333	6.0227	25/06/2011		19	PS78/019-6	5	0.858				216.8	43.12	
2011	26	1	78.8333	6.0227	25/06/2011		19	PS78/019-6	10	0.891				157.11	33.56	
2011	26	1	78.8333	6.0227	25/06/2011		19	PS78/019-6	20	0.913				279.5	55.74	
2011	26	1	78.8333	6.0227	25/06/2011		19	PS78/019-6	26	0.704				553.16	100.34	
2011	26	1	78.8333	6.0227	25/06/2011		19	PS78/019-6	40	0.102				316.04	58.34	
2011	26	1	78.8333	6.0227	25/06/2011		19	PS78/019-6	60	0.062				176.56	32.66	
2011	26	1	78.8317	6.495	26/06/2011		22	PS78/022-1	5	0.933						
2011	26	1	78.8317	6.495	26/06/2011		22	PS78/022-1	15	0.596						
2011	26	1	78.8317	6.495	26/06/2011		22	PS78/022-1	23	0.855						
2011	26	1	78.8317	6.495	26/06/2011		22	PS78/022-1	30	0.292						
2011	26	1	78.8317	6.495	26/06/2011		22	PS78/022-1	40	0.085						
2011	26	1	78.8317	6.495	26/06/2011		22	PS78/022-1	50	0.05						
2011	26	1	78.8342	7.0033	26/06/2011		25	PS78/025-6	5	0.505				176.27	34.75	
2011	26	1	78.8342	7.0033	26/06/2011		25	PS78/025-6	15	1.296				290.5	61.2	
2011	26	1	78.8342	7.0033	26/06/2011		25	PS78/025-6	26	0.288				123.68	27.58	
2011	26	1	78.8342	7.0033	26/06/2011		25	PS78/025-6	35	0.147				107.37	26.19	
2011	26	1	78.8342	7.0033	26/06/2011		25	PS78/025-6	40	0.104				149.89	29.71	
2011	26	1	78.8342	7.0033	26/06/2011		25	PS78/025-6	50	0.053				249.54	49.29	
2011	26	1	78.8312	3.0025	27/06/2011		30	PS78/030-1	5	0.451						
2011	26	1	78.8312	3.0025	27/06/2011		30	PS78/030-1	20	0.372						
2011	26	1	78.8312	3.0025	27/06/2011		30	PS78/030-1	35	0.033						
2011	26	1	78.8312	3.0025	27/06/2011		30	PS78/030-1	50	0.027						
2011	26	1	78.8312	3.0025	27/06/2011		30	PS78/030-1	60	0.027						
2011	26	1	78.8312	3.0025	27/06/2011		30	PS78/030-1	80	0.016						
2011	26	1	78.8313	3.338	27/06/2011		31	PS78/031-1	5	1.207				161.93	32.42	
2011	26	1	78.8313	3.338	27/06/2011		31	PS78/031-1	12	1.57				431.62	89.7	
2011	26	1	78.8313	3.338	27/06/2011		31	PS78/031-1	24	0.746				274.82	55.21	
2011	26	1	78.8313	3.338	27/06/2011		31	PS78/031-1	40	0.195				332.9	61.42	
2011	26	1	78.8313	3.338	27/06/2011		31	PS78/031-1	50	0.036				94.12	17.96	
2011	26	1	78.8313	3.338	27/06/2011		31	PS78/031-1	70	0.022				89.51	17.67	
2011	26	1	78.8313	4.6632	27/06/2011		34	PS78/034-1	5	0.32						
2011	26	1	78.8313	4.6632	27/06/2011		34	PS78/034-1	15	0.324						
2011	26	1	78.8313	4.6632	27/06/2011		34	PS78/034-1	30	0.199						
2011	26	1	78.8313	4.6632	27/06/2011		34	PS78/034-1	40	0.088						
2011	26	1	78.8313	4.6632	27/06/2011		34	PS78/034-1	60	0.023						
2011	26	1	78.8313	4.6632	27/06/2011		34	PS78/034-1	80	0.007						
2011	26	1	78.8308	3.9862	28/06/2011		35	PS78/035-1	5	0.219						
2011	26	1	78.8308	3.9862	28/06/2011		35	PS78/035-1	10	0.357						
2011	26	1	78.8308	3.9862	28/06/2011		35	PS78/035-1	20	0.125						
2011	26	1	78.8308	3.9862	28/06/2011		35	PS78/035-1	40	0.22						
2011	26	1	78.8308	3.9862	28/06/2011		35	PS78/035-1	50	0.079						
2011	26	1	78.8308	3.9862	28/06/2011		35	PS78/035-1	75	0.095						
2011	26	1	78.8305	2.226	28/06/2011		37	PS78/037-1	5	0.248						
2011	26	1	78.8305	2.226	28/06/2011		37	PS78/037-1	15	0.301						
2011	26	1	78.8305	2.226	28/06/2011		37	PS78/037-1	26	0.23						
2011	26	1	78.8305	2.226	28/06/2011		37	PS78/037-1	40	0.224						
2011	26	1	78.8305	2.226	28/06/2011		37	PS78/037-1	60	0.581						
2011	26	1	78.8305	2.226	28/06/2011		37	PS78/037-1	80	0.112						
2011	26	1	78.8275	1.8798	28/06/2011		39	PS78/039-1	3	0.414				162.64	30.77	
2011	26	1	78.8275	1.8798	28/06/2011		39	PS78/039-1	19	0.618				144.25	25.29	
2011	26	1	78.8275	1.8798	28/06/2011		39	PS78/039-1	30	0.274				127.16	23.36	
2011	26	1	78.8275	1.8798	28/06/2011		39	PS78/039-1	50	0.281				108.81	20.39	
2011	26	1	78.8275	1.8798	28/06/2011		39	PS78/039-1	65	0.319				115.69	22.38	
2011	26	1	78.8275	1.8798	28/06/2011		39	PS78/039-1	80	0.117				78.42	15.01	
2011	26	1	78.833	0.932	29/06/2011		41	PS78/041-1	3	0.673				200.04	38.97	
2011	26	1	78.833	0.932	29/06/2011		41	PS78/041-1	10	0.762				252.51	50.23	
2011	26	1	78.833	0.932	29/06/2011		41	PS78/041-1	22	0.238				341.23	63.64	
2011	26	1	78.833	0.932	29/06/2011		41	PS78/041-1	30	0.089				177.08	31.33	
2011	26	1	78.833	0.932	29/06/2011		41	PS78/041-1	40	0.056				172.28	31.52	
2011	26	1	78.833	0.932	29/06/2011		41	PS78/041-1	60	0.016				153.83	25.17	
2011	26	1	78.8305	0.0408	29/06/2011		44	PS78/044-1	5	0.909				284.59	54.79	
2011	26	1	78.8305	0.0408	29/06/2011		44	PS78/044-1	10	0.915				243.13	46.75	
2011	26	1	78.8305	0.0408	29/06/2011		44	PS78/044-1	18	0.617				190.16	37.66	
2011	26	1	78.8305	0.0408	29/06/2011		44	PS78/044-1	30	0.107				79.56	15.56	
2011	26	1	78.8305	0.0408	29/06/2011		44	PS78/044-1	50	0.059				77.24	14.2	
2011	26	1	78.8305	0.0408	29/06/2011		44	PS78/044-1	70	0.014				62.31	12.03	
2011	26	1	78.8317	-0.259	30/06/2011		47	PS78/047-1	3	0.577				212.69	43.32	
2011	26	1	78.8317	-0.259	30/06/2011		47	PS78/047-1	10	0.585				159.02	32.42	
2011	26	1	78.8317	-0.259	30/06/2011		47	PS78/047-1	23	0.467				158.84	32.28	
2011	26	1	78.8317	-0.259	30/06/2011		47	PS78/047-1	40	0.167				98.29	19.83	
2011	26	1	78.8317	-0.259	30/06/2011		47	PS78/047-1	60	0.045				102.71	19.59	
2011	26	1	78.8317	-0.259	30/06/2011		47	PS78/047-1	80	0.009				63.69	10.89	
2011	26	1	78.8315	-1.1045	30/06/2011		50	PS78/050-1	5	1.057						
2011	26	1	78.8315	-1.1045	30/06/2011		50	PS78/050-1	10	0.963						
2011	26	1	78.8315	-1.1045	30/06/2011		50	PS78/050-1	20	0.505						
2011	26	1	78.8315	-1.1045	30/06/2011		50	PS78/050-1	30	0.143						
2011	26	1	78.8315	-1.1045	30/06/2011		50	PS78/050-1	40	0.102						
2011	26	1	78.8315	-1.1045	30/06/2011		50	PS78/050-1	60	0.06						
2011	26	1	78.8252	-2.001	01/07/2011		54	PS78/054-1	5	0.778				265.54	51.17	
2011	26	1	78.8252	-2.001	01/07/2011		54	PS78/054-1	15	1.181				257.68	53.31	
2011	26	1	78.8252	-2.001	01/07/2011		54	PS78/054-1	30	0.778				193.02	37.76	
2011	26	1	78.8252	-2.001	01/07/2011		54	PS78/054-1	40	0.342				131.29	24.86	
2011	26	1	78.8252	-2.001	01/07/2011		54	PS78/054-1	60	0.07				108.47	20.42	
2011	26	1	78.8252	-2.001	01/07/2011		54	PS78/054-1	80	0.018				69.23	12	
2011	26	1	78.8262	-9.986	03/07/2011		61	PS78/061-1	3	0.171				128.37	23.41	
2011	26	1	78.8262	-9.986	03/07/2011		61	PS78/061-1	15	0.191				106.8	21.53	
2011	26	1	78.8262	-9.986	03/07/2011		61	PS78/061-1	30	0.145				88.44	17.05	
2011	26	1	78.8262	-9.986	03/07/2011		61	PS78/061-1	40	0.106				86.44	16.33	
2011	26	1	78.8262	-9.986	03/07/2011		61	PS78/061-1	60	0.032				74.81	13.3	
2011	26	1	78.8262	-9.986	03/07/2011		61	PS78/061-1	80	0.006				66.12	11.63	
2011	26	1	78.8278	-8.9778	03/07/2011		63	PS78/063-1	5	0.266						
2011	26	1	78.8278	-8.9778	03/07/2011		63	PS78/063-1	15	0.132						
2011	26	1	78.8278	-8.9778	03/07/2011		63	PS78/063-1	30	0.079						
2011	26	1	78.8278	-8.9778	03/07/2011		63	PS78/063-1	45	0.024						
2011	26	1	78.8278	-8.9778	03/07/2011		63	PS78/063-1	60	0.007						
2011	26	1	78.8278	-8.9778	03/07/2011		63	PS78/063-1	75	0.018						
2011	26	1	78.8103	-7.509	03/07/2011		66	PS78/066-1	5	0.189						
2011	26	1	78.8103	-7.509	03/07/2011		66	PS78/066-1	15	0.146						
2011	26	1	78.8103	-7.509	03/07/2011		66	PS78/066-1	30	0.118						
2011	26	1	78.8103	-7.509	03/07/2011		66	PS78/066-1	50	0.143						
2011	26	1	78.8103	-7.509	03/07/2011		66	PS78/066-1	60	0.051						
2011	26	1	78.8103	-7.509	03/07/2011		66	PS78/066-1	80	0.042						
2011	26	1	78.834	-5.9918	04/07/2011		69	PS78/069-1	5	0.283						
2011	26	1	78.834	-5.9918	04/07/2011		69	PS78/069-1	15	0.168						
2011	26	1	78.834	-5.9918	04/07/2011		69	PS78/069-1	30	0.16						
2011	26	1	78.834	-5.9918	04/07/2011		69	PS78/069-1	45	0.104						
2011	26	1	78.834	-5.9918	04/07/2011		69	PS78/069-1	60	0.059						
2011	26	1	78.834	-5.9918	04/07/2011		69	PS78/069-1	75	0.017						
2011	26	1	78.8312	-5.3482	04/07/2011		71	PS78/071-1	5	0.261				128.88	23.95	
2011	26	1	78.8312	-5.3482	04/07/2011		71	PS78/071-1	15	0.212				73.6	13.03	
2011	26	1	78.8312	-5.3482	04/07/2011		71	PS78/071-1	30	0.197				107.3	21.2	
2011	26	1	78.8312	-5.3482	04/07/2011		71	PS78/071-1	45	0.099				54.13	11.19	
2011	26	1	78.8312	-5.3482	04/07/2011		71	PS78/071-1	60	0.052				50.96	11.64	
2011	26	1	78.8312	-5.3482	04/07/2011		71	PS78/071-1	75	0.019				55.06	14.04	
2011	26	1	78.8262	-4.6137	04/07/2011		73	PS78/073-1	5	0.681						
2011	26	1	78.8262	-4.6137	04/07/2011		73	PS78/073-1	18	0.488						
2011	26	1	78.8262	-4.6137	04/07/2011		73	PS78/073-1	25	0.201						
2011	26	1	78.8262	-4.6137	04/07/2011		73	PS78/073-1	40	0.069						
2011	26	1	78.8262	-4.6137	04/07/2011		73	PS78/073-1	60	0.036						
2011	26	1	78.8262	-4.6137	04/07/2011		73	PS78/073-1	80	0.015						
2011	26	1	78.8198	-3.9228	04/07/2011		75	PS78/075-1	5	0.101				65.73	10.73	
2011	26	1	78.8198	-3.9228	04/07/2011		75	PS78/075-1	15	0.102				62.36	9.84	
2011	26	1	78.8198	-3.9228	04/07/2011		75	PS78/075-1	25	0.14				49.6	7.96	
2011	26	1	78.8198	-3.9228	04/07/2011		75	PS78/075-1	35	0.172				65.66	10.86	
2011	26	1	78.8198	-3.9228	04/07/2011		75	PS78/075-1	50	0.034				71.61	10.58	
2011	26	1	78.8198	-3.9228	04/07/2011		75	PS78/075-1	70	0.004				50.73	7.38	
2011	26	1	78.8262	2.9972	05/07/2011		78	PS78/078-1	5	0.495						
2011	26	1	78.8262	2.9972	05/07/2011		78	PS78/078-1	25	1.036						
2011	26	1	78.8262	2.9972	05/07/2011		78	PS78/078-1	35	1.459						
2011	26	1	78.8262	2.9972	05/07/2011		78	PS78/078-1	45	0.783						
2011	26	1	78.8262	2.9972	05/07/2011		78	PS78/078-1	60	0.287						
2011	26	1	78.8262	2.9972	05/07/2011		78	PS78/078-1	80	0.153						
2011	26	1	78.8323	5.0105	06/07/2011		89	PS78/089-1	5	0.431						
2011	26	1	78.8323	5.0105	06/07/2011		89	PS78/089-1	15	0.425						
2011	26	1	78.8323	5.0105	06/07/2011		89	PS78/089-1	30	0.179						
2011	26	1	78.8323	5.0105	06/07/2011		89	PS78/089-1	45	0.104						
2011	26	1	78.8323	5.0105	06/07/2011		89	PS78/089-1	60	0.004						
2011	26	1	78.8323	5.0105	06/07/2011		89	PS78/089-1	70	0.004						
2011	26	1	78.752	6.0065	09/07/2011		112	PS78/112-1	5	0.382				215.6	41.02	
2011	26	1	78.752	6.0065	09/07/2011		112	PS78/112-1	15	0.655				181.14	33.67	
2011	26	1	78.752	6.0065	09/07/2011		112	PS78/112-1	20	1.04				184.5	34.4	
2011	26	1	78.752	6.0065	09/07/2011		112	PS78/112-1	30	0.276				87.05	17.44	
2011	26	1	78.752	6.0065	09/07/2011		112	PS78/112-1	40	0.155				118.5	23.78	
2011	26	1	78.752	6.0065	09/07/2011		112	PS78/112-1	60	0.049				61.78	10.43	
2011	26	1	78.8303	8.0167	10/07/2011		127	PS78/127-2	5	0.562				319.38	66.62	
2011	26	1	78.8303	8.0167	10/07/2011		127	PS78/127-2	20	0.654				246.72	53.08	
2011	26	1	78.8303	8.0167	10/07/2011		127	PS78/127-2	40	0.217				145.13	24.64	
2011	26	1	78.8303	8.0167	10/07/2011		127	PS78/127-2	50	0.126				106.5	22.51	
2011	26	1	78.8303	8.0167	10/07/2011		127	PS78/127-2	70	0.048				119	21.34	
2011	26	1	78.8303	8.0167	10/07/2011		127	PS78/127-2	90	0.012				88.21	16.11	
2011	26	2	79.134	6.0977	14/07/2011		140	PS78/140-1	5	0.599				362.64	70.08	
2011	26	2	79.134	6.0977	14/07/2011		140	PS78/140-1	10	0.621				301.4	62.03	
2011	26	2	79.134	6.0977	14/07/2011		140	PS78/140-1	20	1.319				326.4	61.87	
2011	26	2	79.134	6.0977	14/07/2011		140	PS78/140-1	28	1.169				352.04	64.03	
2011	26	2	79.134	6.0977	14/07/2011		140	PS78/140-1	50	0.145				158.13	28.68	
2011	26	2	79.134	6.0977	14/07/2011		140	PS78/140-1	80	0.043				79.83	15.84	
2011	26	2	79.1328	4.8773	15/07/2011		142	PS78/142-1	5	1.192				395.7	78.34	
2011	26	2	79.1328	4.8773	15/07/2011		142	PS78/142-1	20	0.618				233.38	42.9	
2011	26	2	79.1501	2.7718	17/07/2011		145	PS78/145-16	50	0.197				178.67	36.46	
2011	26	2	79.1501	2.7718	17/07/2011		145	PS78/145-16	80	0.061				91.89	17.22	
2011	26	2	78.1413	10.5812	19/07/2011		150	PS78/150-2	5	0.334						
2011	26	2	78.1413	10.5812	19/07/2011		150	PS78/150-2	15	0.625						
2011	26	2	78.1413	10.5812	19/07/2011		150	PS78/150-2	26	1.187						
2011	26	2	78.1413	10.5812	19/07/2011		150	PS78/150-2	28	1.22						
2011	26	2	78.1413	10.5812	19/07/2011		150	PS78/150-2	30	1.134						
2011	26	2	78.1413	10.5812	19/07/2011		150	PS78/150-2	40	0.496						
2011	26	2	78.9795	9.3772	20/07/2011		151	PS78/151-1	5	0.119				262.18	43.1	
2011	26	2	78.9795	9.3772	20/07/2011		151	PS78/151-1	10	0.216				323.38	51.02	
2011	26	2	78.9795	9.3772	20/07/2011		151	PS78/151-1	25	1.385				276.3	47.07	
2011	26	2	78.9795	9.3772	20/07/2011		151	PS78/151-1	35	0.347				252.12	40.46	
2011	26	2	78.9795	9.3772	20/07/2011		151	PS78/151-1	50	0.108				103.62	15.96	
2011	26	2	78.9795	9.3772	20/07/2011		151	PS78/151-1	70	0.042				98.36	15.16	
2011	26	2	79.0528	7.011	20/07/2011		153	PS78/153-1	5	1.712						
2011	26	2	79.0528	7.011	20/07/2011		153	PS78/153-1	15	1.797						
2011	26	2	79.0528	7.011	20/07/2011		153	PS78/153-1	30	0.735						
2011	26	2	79.0528	7.011	20/07/2011		153	PS78/153-1	50	0.149						
2011	26	2	79.0528	7.011	20/07/2011		153	PS78/153-1	100	0.016						
2011	26	2	79.1082	4.5995	20/07/2011		154	PS78/154-1	5	1.002				462.38	86.13	
2011	26	2	79.1082	4.5995	20/07/2011		154	PS78/154-1	15	0.636				233.86	40.29	
2011	26	2	79.1082	4.5995	20/07/2011		154	PS78/154-1	27	0.331				241.9	42.48	
2011	26	2	79.1082	4.5995	20/07/2011		154	PS78/154-1	40	0.399				196.29	36.28	
2011	26	2	79.1082	4.5995	20/07/2011		154	PS78/154-1	60	0.212				247.87	50.28	
2011	26	2	79.1082	4.5995	21/07/2011		154	PS78/154-1	80	0.109				173.68	31.78	
2011	26	2	79.0475	3.5978	21/07/2011		158	PS78/158-1	5	1.958				451.53	78.03	
2011	26	2	79.0475	3.5978	21/07/2011		158	PS78/158-1	10	2.203				326.75	58.72	
2011	26	2	79.0475	3.5978	21/07/2011		158	PS78/158-1	20	1.061				183.35	29.29	
2011	26	2	79.0475	3.5978	21/07/2011		158	PS78/158-1	40	0.084				113.43	20.13	
2011	26	2	79.0475	3.5978	21/07/2011		158	PS78/158-1	60	0.037				108.04	16.85	
2011	26	2	79.0475	3.5978	21/07/2011		158	PS78/158-1	80	0.032				89.4	11.6	
2011	26	2	79.0585	3.4817	21/07/2011		159	PS78/159-1	5	1.629				365.94	67.19	
2011	26	2	79.0585	3.4817	21/07/2011		159	PS78/159-1	20	0.399				148.73	26.3	
2011	26	2	79.0585	3.4817	21/07/2011		159	PS78/159-1	40	0.172				120.93	21.52	
2011	26	2	79.0585	3.4817	21/07/2011		159	PS78/159-1	60	0.074				61.82	11.45	
2011	26	2	79.0585	3.4817	21/07/2011		159	PS78/159-1	80	0.034				61.55	12.54	
2011	26	2	79.0623	3.3302	21/07/2011		160	PS78/160-1	5	1.786				441.16	91.23	
2011	26	2	79.0623	3.3302	21/07/2011		160	PS78/160-1	15	1.79				327.36	55.06	
2011	26	2	79.0623	3.3302	21/07/2011		160	PS78/160-1	30	0.871				211.92	36.66	
2011	26	2	79.0623	3.3302	21/07/2011		160	PS78/160-1	60	0.119				67.26	6.97	
2011	26	2	79.0623	3.3302	21/07/2011		160	PS78/160-1	100	0.013				46.66	7.65	
2011	26	2	79.7245	4.4615	23/07/2011		162	PS78/162-3	5	0.966						
2011	26	2	79.7245	4.4615	23/07/2011		162	PS78/162-3	18	1.273						
2011	26	2	79.7245	4.4615	23/07/2011		162	PS78/162-3	40	0.392						
2011	26	2	79.7245	4.4615	23/07/2011		162	PS78/162-3	70	0.036						
2011	26	2	79.7245	4.4615	23/07/2011		162	PS78/162-3	100	0.008						
2011	26	2	79.0743	4.1323	24/07/2011		164	PS78/164-2	10	1.483						
2011	26	2	79.0743	4.1323	24/07/2011		164	PS78/164-2	19	1.642						
2011	26	2	79.0743	4.1323	24/07/2011		164	PS78/164-2	100	0.063						
2011	26	2	79.2805	4.3298	24/07/2011		165	PS78/165-1	5	1.827				660.32	97.27	
2011	26	2	79.2805	4.3298	24/07/2011		165	PS78/165-1	19	1.647				521.56	59.28	
2011	26	2	79.2805	4.3298	24/07/2011		165	PS78/165-1	30	0.392				218.9	27.67	
2011	26	2	79.2805	4.3298	24/07/2011		165	PS78/165-1	50	0.179				128.76	17.88	
2011	26	2	79.2805	4.3298	24/07/2011		165	PS78/165-1	70	0.067				87.31	12.88	
2011	26	2	79.2805	4.3298	24/07/2011		165	PS78/165-1	90	0.02				40.72	6.43	
2011	26	2	79.43	4.7608	25/07/2011		166	PS78/166-1	5	1.171				654.32	93.51	
2011	26	2	79.43	4.7608	25/07/2011		166	PS78/166-1	16	1.112				345.02	0	
